angleout,pathlength,cylangleadvance,windingrot,anglein
20.462000, 1481.958025, 1.259224, -721.253090, 25.019580
20.463000, 1481.958096, 1.259996, -721.253855, 25.002979
20.464000, 1448.195635, 341.509331, -701.506829, 28.300902
20.465000, 1485.701661, 3.411965, -723.410174, 24.704551
20.466000, 1487.378543, 4.384444, -724.376373, 24.533089
20.467000, 1484.591128, 2.772915, -722.774508, 24.693410
20.468000, 1498.531139, 10.756867, -730.759713, 23.536575
20.469000, 1498.629965, 10.813610, -730.815909, 23.517985
20.470000, 1498.184746, 10.560876, -730.562122, 23.501082
20.471000, 1496.700212, 9.722156, -729.715262, 23.640625
20.472000, 1498.488307, 10.732261, -730.735157, 23.483497
20.473000, 1496.937783, 9.856444, -729.850852, 23.559740
20.474000, 1455.052404, 345.563799, -705.557987, 27.617971
20.475000, 1455.397194, 345.769634, -705.761831, 27.566000
20.476000, 1496.114348, 9.388213, -729.379175, 23.871746
20.477000, 1494.458157, 8.432762, -728.432862, 23.962914
20.478000, 1493.283793, 7.761945, -727.761345, 24.016610
20.479000, 1491.223648, 6.589096, -726.581900, 24.134049
20.480000, 1508.408036, 16.377272, -736.376268, 22.781362
20.481000, 1506.589753, 15.347428, -735.344508, 22.885317
20.482000, 1509.699477, 17.115484, -737.107435, 22.622586
20.483000, 1510.496242, 17.565026, -737.558328, 22.550792
20.484000, 1510.395170, 17.507996, -737.500748, 22.538075
20.485000, 1463.995279, 350.806359, -710.800368, 26.684974
20.486000, 1508.300695, 16.312461, -736.312075, 22.953515
20.487000, 1507.603498, 15.914006, -735.916573, 22.987375
20.488000, 1506.873387, 15.503525, -735.502122, 23.024750
20.489000, 1505.823021, 14.912578, -734.905437, 23.075341
20.490000, 1483.824110, 2.317969, -722.315159, 25.108871
20.491000, 1483.259541, 1.994700, -721.988755, 25.128862
20.492000, 1482.860956, 1.766299, -721.758148, 25.141891
20.493000, 1482.149973, 1.354075, -721.347034, 25.173950
20.494000, 1481.411557, 0.922833, -720.919906, 25.210916
20.495000, 1483.515196, 2.138659, -722.134109, 25.039353
20.496000, 1482.674606, 1.657641, -721.648446, 25.080808
20.497000, 1481.847853, 1.175963, -721.170624, 25.129196
20.498000, 1482.486128, 1.548427, -721.539520, 25.091111
20.499000, 1481.608738, 1.036384, -721.032376, 25.138127
20.500000, 1482.519652, 1.566863, -721.557778, 25.053421
20.501000, 1489.493838, 5.571265, -725.573792, 25.095870
20.502000, 1489.111041, 5.350678, -725.351980, 25.104794
20.503000, 1488.623810, 5.071115, -725.069709, 25.119376
20.504000, 1498.218140, 10.589689, -730.591214, 24.274095
20.505000, 1497.537322, 10.202514, -730.200285, 24.305061
20.506000, 1497.998955, 10.464275, -730.464587, 24.252501
20.507000, 1495.066762, 8.783475, -728.780226, 24.742186
20.508000, 1501.109259, 12.259261, -732.251698, 24.213085
20.509000, 1500.277844, 11.781239, -731.774298, 24.237718
20.510000, 1499.627041, 11.403933, -731.400591, 24.262318
20.511000, 1499.265838, 11.194465, -731.193118, 24.285056
20.512000, 1497.749659, 10.323330, -730.322276, 24.372866
20.513000, 1496.907315, 9.843806, -729.838092, 24.422646
20.514000, 1505.744858, 14.904633, -734.897415, 23.638568
20.515000, 1505.985293, 15.040638, -735.034737, 23.592294
20.516000, 1507.236744, 15.747372, -735.748332, 23.485951
20.517000, 1508.516697, 16.479564, -736.477585, 23.387666
20.518000, 1498.298964, 10.633739, -730.635688, 24.232931
20.519000, 1496.606727, 9.672058, -729.664680, 24.324100
20.520000, 1501.681988, 12.583510, -732.579085, 24.163493
20.521000, 1501.133928, 12.271907, -732.264466, 24.190396
20.522000, 1500.553539, 11.939859, -731.931397, 24.219799
20.523000, 1499.224323, 11.169452, -731.168344, 24.286341
20.524000, 1498.396510, 10.690375, -730.692869, 24.330576
20.525000, 1497.039848, 9.918296, -729.913305, 24.411207
20.526000, 1505.827795, 14.950602, -734.943829, 23.633188
20.527000, 1505.938337, 15.013205, -735.007038, 23.594071
20.528000, 1507.367007, 15.820006, -735.821667, 23.478116
20.529000, 1508.645020, 16.552439, -736.549766, 23.383539
20.530000, 1507.571841, 15.935548, -735.938322, 23.427004
20.531000, 1511.121317, 17.961519, -737.958664, 23.193445
20.532000, 1510.632181, 17.685820, -737.680291, 23.210856
20.533000, 1513.845552, 19.512726, -739.506692, 22.949628
20.534000, 1512.581535, 18.787960, -738.788847, 23.000946
20.535000, 1512.551592, 18.770710, -738.771763, 22.978763
20.536000, 1518.776203, 22.317440, -742.309553, 22.886683
20.537000, 1518.026747, 21.887118, -741.883340, 22.910621
20.538000, 1509.899895, 17.263928, -737.254450, 23.712351
20.539000, 1514.714112, 20.008397, -740.000095, 23.359783
20.540000, 1528.001244, 27.546472, -747.538484, 22.382845
20.541000, 1527.330516, 27.162618, -747.158298, 22.397072
20.542000, 1526.706718, 26.805575, -746.804658, 22.415809
20.543000, 1527.417902, 27.210803, -747.206025, 22.343562
20.544000, 1500.024215, 11.630329, -731.624830, 24.241692
20.545000, 1498.726809, 10.878171, -730.879850, 24.309676
20.546000, 1497.610600, 10.240445, -730.238585, 24.375444
20.547000, 1460.978743, 349.041741, -709.036626, 27.037842
20.548000, 1455.020639, 345.537444, -705.531887, 27.584021
20.549000, 1496.433148, 9.561284, -729.552837, 23.849367
20.550000, 1494.669471, 8.546367, -728.545380, 23.939337
20.551000, 1492.542079, 7.333132, -727.328374, 24.060129
20.552000, 1506.731318, 15.418710, -735.416482, 22.918386
20.553000, 1507.348202, 15.765351, -735.766485, 22.835079
20.554000, 1510.454982, 17.533877, -737.526879, 22.574245
20.555000, 1510.473671, 17.543957, -737.537056, 22.542881
20.556000, 1464.429986, 351.054397, -711.046026, 26.646474
20.557000, 1467.801296, 353.018257, -713.016048, 26.306171
20.558000, 1508.395805, 16.358842, -736.358014, 22.932992
20.559000, 1507.608510, 15.908748, -735.911264, 22.966892
20.560000, 1472.431922, 355.701840, -715.698935, 26.180167
20.561000, 1484.095752, 2.464805, -722.463420, 25.077947
20.562000, 1483.744428, 2.263684, -722.260348, 25.093693
20.563000, 1483.245606, 1.977924, -721.971816, 25.106166
20.564000, 1482.349621, 1.461908, -721.453833, 25.148860
20.565000, 1481.498870, 0.965094, -720.961764, 25.191914
20.566000, 1483.668179, 2.217592, -722.213808, 25.015846
20.567000, 1483.007168, 1.839308, -721.831861, 25.050671
20.568000, 1478.069571, 358.986638, -718.977251, 25.428150
20.569000, 1489.983068, 5.848133, -725.848005, 25.054925
20.570000, 1489.691991, 5.677762, -725.679265, 25.062371
20.571000, 1489.364919, 5.487116, -725.489733, 25.069853
20.572000, 1499.049806, 11.060077, -731.060014, 24.218274
20.573000, 1498.335949, 10.648146, -730.650234, 24.248017
20.574000, 1498.778314, 10.901836, -730.903288, 24.196802
20.575000, 1495.816289, 9.211225, -729.203889, 24.694342
20.576000, 1501.754116, 12.617559, -732.613463, 24.167286
20.577000, 1501.417439, 12.425823, -732.419869, 24.159102
20.578000, 1499.671171, 11.421291, -731.417784, 24.253875
20.579000, 1498.094608, 10.511631, -730.512401, 24.344577
20.580000, 1506.625272, 15.394519, -735.392057, 23.589197
20.581000, 1507.029634, 15.622942, -735.622697, 23.531244
20.582000, 1505.847450, 14.955041, -734.948310, 23.587015
20.583000, 1509.082104, 16.796931, -736.791928, 23.355333
20.584000, 1508.268505, 16.328946, -736.328403, 23.386774
20.585000, 1647.381920, 94.719717, -814.718120, 20.952393
20.586000, 1647.164997, 94.598347, -814.597907, 20.955997
20.587000, 1662.681282, 103.269797, -823.261284, 20.041774
20.588000, 1650.300373, 96.356503, -816.355137, 20.766889
20.589000, 1666.447561, 105.361923, -825.358374, 19.833108
20.590000, 1666.134718, 105.188224, -825.186330, 19.836188
20.591000, 1643.408173, 92.446523, -812.441709, 21.987997
20.592000, 1641.089379, 91.138035, -811.136646, 22.122689
20.593000, 1638.981799, 89.955368, -809.949440, 22.233036
20.594000, 1641.747122, 91.508845, -811.511039, 22.054608
20.595000, 1638.957157, 89.945449, -809.939616, 22.202707
20.596000, 1639.480885, 90.244615, -810.235914, 22.166886
20.597000, 1641.235356, 91.226121, -811.225586, 22.055707
20.598000, 1639.509861, 90.262533, -810.253660, 22.147281
20.599000, 1640.905405, 91.043417, -811.041110, 22.063106
20.600000, 1641.202873, 91.209342, -811.208644, 22.044294
20.601000, 1639.918237, 90.492757, -810.485119, 22.114205
20.602000, 1638.321888, 89.587924, -809.585498, 22.200549
20.603000, 1637.408202, 89.067630, -809.070178, 22.261486
20.604000, 1644.338507, 92.985184, -812.976415, 21.837051
20.605000, 1643.757914, 92.656848, -812.650022, 21.864524
20.606000, 1642.574006, 91.984467, -811.984061, 21.927253
20.607000, 1639.268856, 90.092097, -810.084862, 22.390849
20.608000, 1659.769593, 101.624831, -821.623971, 21.038669
20.609000, 1638.523330, 89.668086, -809.664897, 22.428449
20.610000, 1659.031548, 101.216722, -821.211904, 21.072503
20.611000, 1660.099056, 101.807279, -821.808184, 21.021063
20.612000, 1658.846031, 101.114093, -821.108281, 21.082069
20.613000, 1660.192605, 101.861427, -821.862855, 21.002019
20.614000, 1642.449414, 91.882972, -811.883537, 22.167476
20.615000, 1663.445013, 103.689290, -823.683146, 20.799042
20.616000, 1598.923668, 67.023198, -787.015571, 25.464586
20.617000, 1598.903643, 67.011964, -787.004229, 25.465346
20.618000, 1598.371768, 66.707353, -786.699147, 25.493529
20.619000, 1646.237157, 94.019171, -814.020424, 21.932105
20.620000, 1649.838350, 96.052578, -816.048263, 21.699786
20.621000, 1648.921624, 95.543362, -815.534134, 21.750887
20.622000, 1647.345154, 94.650035, -814.649102, 21.831382
20.623000, 1668.916569, 106.747126, -826.745357, 20.474475
20.624000, 1667.510304, 105.971661, -825.962397, 20.535581
20.625000, 1665.506455, 104.844338, -824.845728, 20.622155
20.626000, 1608.235276, 72.393390, -792.387253, 24.684303
20.627000, 1608.006957, 72.264793, -792.257411, 24.693938
20.628000, 1658.470001, 100.903176, -820.895328, 21.177353
20.629000, 1657.133788, 100.151869, -820.148238, 21.241776
20.630000, 1656.012057, 99.518325, -819.520746, 21.298741
20.631000, 1655.388580, 99.171318, -819.171953, 21.325371
20.632000, 1654.952488, 98.929692, -818.927983, 21.347591
20.633000, 1678.065356, 111.847060, -831.844164, 19.961960
20.634000, 1676.654526, 111.069425, -831.061205, 20.015527
20.635000, 1675.745158, 110.559498, -830.556150, 20.060635
20.636000, 1674.587231, 109.910056, -829.912915, 20.119225
20.637000, 1638.266499, 89.514955, -809.513224, 22.606669
20.638000, 1637.614668, 89.142645, -809.144473, 22.627264
20.639000, 1641.014932, 91.070997, -811.068958, 22.410003
20.640000, 1603.997757, 69.930606, -789.925890, 25.162447
20.641000, 1621.064690, 79.737336, -799.729308, 23.723243
20.642000, 1619.871082, 79.053998, -799.052492, 23.791492
20.643000, 1619.211593, 78.676804, -798.678905, 23.831605
20.644000, 1618.624202, 78.345295, -798.346301, 23.858416
20.645000, 1618.078620, 78.039460, -798.037500, 23.878608
20.646000, 1671.431978, 108.152175, -828.146886, 20.419562
20.647000, 1670.216011, 107.469317, -827.470549, 20.468959
20.648000, 1669.280284, 106.949688, -826.949880, 20.510792
20.649000, 1668.243364, 106.377781, -826.372431, 20.559681
20.650000, 1666.520840, 105.416598, -825.412529, 20.639500
20.651000, 1666.129232, 105.196305, -825.194334, 20.654643
20.652000, 1690.826405, 118.943558, -838.934874, 19.277018
20.653000, 1677.029863, 111.278909, -831.270518, 19.998268
20.654000, 1675.649310, 110.506721, -830.503876, 20.065418
20.655000, 1638.707411, 89.767566, -809.763430, 22.585336
20.656000, 1638.220022, 89.489249, -809.487764, 22.606231
20.657000, 1641.605173, 91.402074, -811.403240, 22.377115
20.658000, 1482.270446, 1.424980, -721.417260, 25.193267
20.659000, 1481.958984, 1.242839, -721.236862, 25.202953
20.660000, 1481.062811, 0.719342, -720.718356, 25.244569
20.661000, 1482.945558, 1.812866, -721.805164, 25.084477
20.662000, 1452.546042, 344.307650, -704.307228, 25.503804
20.663000, 1453.365812, 344.790113, -704.791767, 25.785128
20.664000, 1453.214628, 344.701497, -704.704012, 25.773387
20.665000, 1452.716871, 344.414344, -704.414966, 25.794541
20.666000, 1446.799240, 340.973296, -700.965725, 26.675254
20.667000, 1449.200563, 342.369895, -702.369422, 26.461257
20.668000, 1448.620711, 342.028173, -702.030563, 26.479522
20.669000, 1447.999054, 341.668191, -701.667193, 26.504870
20.670000, 1448.237474, 341.805986, -701.806289, 26.451523
20.671000, 1446.570180, 340.840243, -700.831421, 26.684260
20.672000, 1449.267999, 342.409470, -702.408627, 26.457814
20.673000, 1448.967896, 342.232421, -702.233238, 26.467878
20.674000, 1448.583099, 342.006173, -702.008357, 26.480322
20.675000, 1448.191017, 341.779132, -701.779182, 26.495982
20.676000, 1447.858948, 341.586798, -701.585030, 26.510042
20.677000, 1448.406037, 341.903289, -701.904509, 26.443598
20.678000, 1447.980114, 341.656726, -701.655620, 26.463385
20.679000, 1447.759359, 341.528863, -701.526546, 26.464803
20.680000, 1454.973070, 345.734972, -705.727505, 25.768351
20.681000, 1454.848837, 345.662041, -705.655280, 25.761272
20.682000, 1454.585125, 345.507386, -705.502118, 25.768868
20.683000, 1454.039706, 345.187554, -705.185368, 25.796263
20.684000, 1467.630824, 353.039415, -713.037003, 24.563927
20.685000, 1467.261807, 352.825134, -712.824770, 24.578656
20.686000, 1470.224373, 354.528906, -714.526430, 24.312126
20.687000, 1470.251589, 354.544280, -714.541952, 24.308227
20.688000, 1459.687894, 348.469153, -708.460528, 25.526052
20.689000, 1440.731697, 337.431919, -697.428729, 26.656641
20.690000, 1440.321669, 337.189705, -697.188747, 26.679074
20.691000, 1453.643680, 344.951710, -704.951799, 25.788378
20.692000, 1453.484445, 344.858292, -704.859285, 25.781526
20.693000, 1453.676333, 344.970772, -704.970676, 25.748682
20.694000, 1453.147164, 344.660567, -704.663481, 25.773658
20.695000, 1452.844223, 344.486250, -704.487574, 25.779836
20.696000, 1455.177447, 345.849731, -705.841150, 25.600723
20.697000, 1446.801842, 340.973414, -700.965843, 26.670576
20.698000, 1448.724309, 342.087684, -702.089865, 26.516383
20.699000, 1449.225622, 342.383225, -702.382628, 26.454099
20.700000, 1448.827011, 342.148087, -702.149698, 26.469596
20.701000, 1448.439399, 341.921773, -701.923166, 26.482233
20.702000, 1448.116762, 341.734923, -701.734556, 26.495141
20.703000, 1448.601561, 342.015295, -702.017565, 26.431593
20.704000, 1448.365751, 341.878762, -701.879750, 26.440891
20.705000, 1454.941953, 345.715528, -705.708249, 25.764150
20.706000, 1454.855343, 345.664684, -705.657897, 25.755795
20.707000, 1454.374554, 345.382787, -705.378720, 25.773008
20.708000, 1453.982170, 345.152655, -705.150804, 25.794321
20.709000, 1467.533586, 352.981828, -712.979966, 24.562942
20.710000, 1467.303983, 352.848466, -712.847878, 24.573653
20.711000, 1470.547373, 354.711305, -714.710601, 24.292423
20.712000, 1459.945486, 348.617957, -708.608735, 25.526059
20.713000, 1459.618684, 348.427537, -708.419312, 25.522528
20.714000, 1459.293737, 348.237346, -708.230943, 25.531752
20.715000, 1459.511367, 348.364568, -708.356947, 25.483259
20.716000, 1460.211237, 348.769900, -708.762145, 25.423752
20.717000, 1459.500340, 348.358060, -708.350502, 25.446059
20.718000, 1459.135746, 348.144805, -708.139286, 25.463907
20.719000, 1458.722473, 347.903061, -707.899846, 25.477178
20.720000, 1459.167258, 348.163066, -708.157372, 25.419570
20.721000, 1466.024217, 352.117770, -712.117206, 24.811185
20.722000, 1465.387324, 351.754384, -711.750292, 24.840344
20.723000, 1464.986701, 351.525743, -711.519433, 24.857159
20.724000, 1464.538451, 351.269875, -711.261094, 24.874264
20.725000, 1467.231993, 352.812284, -712.812043, 24.636332
20.726000, 1466.743143, 352.528316, -712.530802, 24.650913
20.727000, 1448.459007, 341.930745, -701.932223, 26.542844
20.728000, 1449.477119, 342.528876, -702.526916, 26.442115
20.729000, 1449.136424, 342.327906, -702.327827, 26.448995
20.730000, 1448.833491, 342.149178, -702.150778, 26.460078
20.731000, 1448.508659, 341.959180, -701.960924, 26.469335
20.732000, 1448.212494, 341.787657, -701.787787, 26.480716
20.733000, 1448.744394, 342.096168, -702.098269, 26.414588
20.734000, 1448.409271, 341.901262, -701.902462, 26.427880
20.735000, 1448.095105, 341.719378, -701.718864, 26.442352
20.736000, 1454.907456, 345.692712, -705.685654, 25.779657
20.737000, 1455.014403, 345.755294, -705.747630, 25.752655
20.738000, 1447.308848, 341.263899, -701.259073, 26.622010
20.739000, 1449.528893, 342.558726, -702.556487, 26.438041
20.740000, 1449.189143, 342.358319, -702.357955, 26.444863
20.741000, 1448.887047, 342.180090, -702.181399, 26.455906
20.742000, 1448.563090, 341.990028, -701.992062, 26.465128
20.743000, 1448.267678, 341.818948, -701.819374, 26.476470
20.744000, 1464.268711, 351.041164, -711.032921, 24.042979
20.745000, 1463.707970, 350.716834, -710.711700, 24.057111
20.746000, 1464.475483, 351.160343, -711.150949, 23.992859
20.747000, 1464.581588, 351.220773, -711.211521, 23.969049
20.748000, 1463.295430, 350.478160, -710.475305, 24.053440
20.749000, 1461.895281, 349.672645, -709.673669, 24.142504
20.750000, 1461.433778, 349.410980, -709.409462, 24.163586
20.751000, 1461.736475, 349.582993, -709.583148, 24.121666
20.752000, 1436.093693, 334.696537, -694.694698, 27.023015
20.753000, 1436.161404, 334.736590, -694.734357, 27.000793
20.754000, 1457.594296, 347.199701, -707.201984, 25.001510
20.755000, 1458.309440, 347.614778, -707.614313, 24.933208
20.756000, 1437.226484, 335.371053, -695.362557, 27.286015
20.757000, 1436.983487, 335.226640, -695.219575, 27.286091
20.758000, 1436.501353, 334.940116, -694.935877, 27.305055
20.759000, 1438.910660, 336.354361, -696.352154, 27.060979
20.760000, 1438.490821, 336.110145, -696.105579, 27.082462
20.761000, 1438.241211, 335.964901, -695.958933, 27.083462
20.762000, 1438.858000, 336.323475, -696.320970, 27.023085
20.763000, 1439.114485, 336.472499, -696.471432, 26.988191
20.764000, 1441.678138, 337.982192, -697.973923, 26.832200
20.765000, 1441.556472, 337.910164, -697.902563, 26.836446
20.766000, 1444.402146, 339.566759, -699.567903, 26.543918
20.767000, 1444.091428, 339.384448, -699.386269, 26.555343
20.768000, 1443.631154, 339.117837, -699.117185, 26.574245
20.769000, 1443.168973, 338.850052, -698.846901, 26.599631
20.770000, 1443.377670, 338.970867, -698.968844, 26.566426
20.771000, 1441.597229, 337.935755, -697.927916, 26.609583
20.772000, 1441.192679, 337.696875, -697.691244, 26.617661
20.773000, 1454.361083, 345.365273, -705.361375, 25.743722
20.774000, 1454.098431, 345.211186, -705.208771, 25.744902
20.775000, 1454.180658, 345.259335, -705.256457, 25.720309
20.776000, 1453.911977, 345.101838, -705.100477, 25.722732
20.777000, 1453.475567, 344.846048, -704.847159, 25.735347
20.778000, 1455.807127, 346.206633, -706.199250, 25.559466
20.779000, 1447.367603, 341.294503, -701.289967, 26.632775
20.780000, 1448.871105, 342.167337, -702.168767, 26.510726
20.781000, 1449.101259, 342.302957, -702.303112, 26.477620
20.782000, 1449.546728, 342.565474, -702.563173, 26.423582
20.783000, 1449.255504, 342.393685, -702.392990, 26.427612
20.784000, 1448.919713, 342.195600, -702.196763, 26.439892
20.785000, 1449.026501, 342.258580, -702.259152, 26.436973
20.786000, 1448.695619, 342.063370, -702.065781, 26.444985
20.787000, 1448.378515, 341.879446, -701.880441, 26.457810
20.788000, 1448.889935, 342.177586, -702.178919, 26.392816
20.789000, 1448.415653, 341.900691, -701.901885, 26.414759
20.790000, 1448.414610, 341.899969, -701.901157, 26.413005
20.791000, 1455.694394, 346.146183, -706.138214, 25.711243
20.792000, 1455.455822, 346.008934, -705.999638, 25.712006
20.793000, 1455.017861, 345.753058, -705.745416, 25.725427
20.794000, 1454.711922, 345.573667, -705.567759, 25.735110
20.795000, 1468.238159, 353.384025, -713.378324, 24.512477
20.796000, 1467.684166, 353.062461, -713.059830, 24.534278
20.797000, 1460.396204, 348.870123, -708.863340, 25.486232
20.798000, 1459.950542, 348.614322, -708.605066, 25.502544
20.799000, 1459.602091, 348.411183, -708.403115, 25.501397
20.800000, 1460.078321, 348.687367, -708.678815, 25.447719
20.801000, 1460.789783, 349.095214, -709.090620, 25.385100
20.802000, 1460.218150, 348.767415, -708.759637, 25.401679
20.803000, 1459.639586, 348.432905, -708.424628, 25.422174
20.804000, 1459.020190, 348.070702, -708.065889, 25.449174
20.805000, 1459.403556, 348.294771, -708.287819, 25.395674
20.806000, 1466.295993, 352.266587, -712.267463, 24.783819
20.807000, 1465.810294, 351.989498, -711.987689, 24.804496
20.808000, 1638.690260, 89.870288, -809.865172, 19.700619
20.809000, 1637.618414, 89.270229, -809.270834, 19.747769
20.810000, 1603.911476, 70.367492, -790.367013, 22.966415
20.811000, 1639.855336, 90.518412, -810.511021, 19.640441
20.812000, 1638.799214, 89.931302, -809.925604, 19.695606
20.813000, 1637.726396, 89.330715, -809.330742, 19.742784
20.814000, 1636.827474, 88.830709, -808.832229, 19.779998
20.815000, 1603.550027, 70.164105, -790.161654, 22.973653
20.816000, 1602.064560, 69.325741, -789.317465, 23.065214
20.817000, 1600.942556, 68.681493, -788.679369, 23.132378
20.818000, 1599.990010, 68.134263, -788.137376, 23.185658
20.819000, 1601.483068, 68.991094, -788.986021, 23.085401
20.820000, 1612.969676, 75.495385, -795.494050, 22.232555
20.821000, 1616.002637, 77.214594, -797.205714, 22.028827
20.822000, 1617.134229, 77.847258, -797.843429, 21.963038
20.823000, 1616.041826, 77.236366, -797.227276, 22.014887
20.824000, 1616.520142, 77.503899, -797.496740, 21.974668
20.825000, 1597.086395, 66.494296, -786.488133, 23.292702
20.826000, 1595.743240, 65.722738, -785.723945, 23.381193
20.827000, 1594.813993, 65.195032, -785.194975, 23.441165
20.828000, 1593.574899, 64.496030, -784.489198, 23.514156
20.829000, 1592.380352, 63.813924, -783.808455, 23.584447
20.830000, 1642.488966, 91.971085, -811.970807, 19.541762
20.831000, 1641.596327, 91.474488, -811.476351, 19.575279
20.832000, 1641.490806, 91.416657, -811.417963, 19.579851
20.833000, 1641.459635, 91.399688, -811.400831, 19.580672
20.834000, 1641.264359, 91.292818, -811.292928, 19.585313
20.835000, 1641.134230, 91.221514, -811.220934, 19.585232
20.836000, 1641.107376, 91.206803, -811.206080, 19.583625
20.837000, 1640.358391, 90.795745, -810.791036, 19.615530
20.838000, 1639.676827, 90.421624, -810.413301, 19.646315
20.839000, 1639.001016, 90.045496, -810.038706, 19.684118
20.840000, 1638.372923, 89.693956, -809.690520, 19.710895
20.841000, 1637.727525, 89.332658, -809.332666, 19.740294
20.842000, 1603.610253, 70.198820, -790.196706, 22.969220
20.843000, 1602.110017, 69.352677, -789.344143, 23.061593
20.844000, 1600.973756, 68.700257, -788.697955, 23.129609
20.845000, 1600.007205, 68.144991, -788.148001, 23.183718
20.846000, 1601.133096, 68.790996, -788.787829, 23.106316
20.847000, 1581.964162, 57.994795, -777.995051, 23.032637
20.848000, 1581.795061, 57.898246, -777.899425, 23.039308
20.849000, 1581.646617, 57.813541, -777.815533, 23.044079
20.850000, 1624.419549, 81.891921, -801.888225, 19.945802
20.851000, 1627.213001, 83.441387, -803.441231, 19.797970
20.852000, 1626.763446, 83.193803, -803.191242, 19.817034
20.853000, 1626.318583, 82.948774, -802.943832, 19.833873
20.854000, 1625.475659, 82.484347, -802.474973, 19.871802
20.855000, 1629.435522, 84.680566, -804.675174, 19.672508
20.856000, 1629.015722, 84.445048, -804.441901, 19.689247
20.857000, 1628.619659, 84.222815, -804.221785, 19.705383
20.858000, 1628.541950, 84.179237, -804.178623, 19.708420
20.859000, 1628.151056, 83.959873, -803.961357, 19.724353
20.860000, 1627.980415, 83.864127, -803.866530, 19.729521
20.861000, 1627.732033, 83.725881, -803.728474, 19.738608
20.862000, 1627.371523, 83.527399, -803.528077, 19.754804
20.863000, 1626.861466, 83.246468, -803.244420, 19.774987
20.864000, 1626.481488, 83.037199, -803.033116, 19.788486
20.865000, 1626.853367, 83.242063, -803.239971, 19.774790
20.866000, 1626.472462, 83.032283, -803.028152, 19.788325
20.867000, 1626.549903, 83.074971, -803.071255, 19.784920
20.868000, 1626.162157, 82.861409, -802.855619, 19.800814
20.869000, 1580.606989, 57.225014, -777.223539, 23.149270
20.870000, 1580.481239, 57.154532, -777.152373, 23.155282
20.871000, 1472.028295, 355.546082, -715.544662, 24.969271
20.872000, 1485.272220, 3.147588, -723.148324, 23.855595
20.873000, 1484.997747, 2.989064, -722.991324, 23.857656
20.874000, 1471.759324, 355.389516, -715.389591, 24.981969
20.875000, 1485.090904, 3.043011, -723.044751, 23.859099
20.876000, 1484.907226, 2.936920, -722.939683, 23.860648
20.877000, 1485.578574, 3.324358, -723.323403, 23.816302
20.878000, 1485.202629, 3.107318, -723.108441, 23.814285
20.879000, 1486.603503, 3.915271, -723.908675, 23.707183
20.880000, 1487.538477, 4.449852, -724.442414, 23.635780
20.881000, 1486.997001, 4.142044, -724.133270, 23.648728
20.882000, 1486.540201, 3.878666, -723.872421, 23.664232
20.883000, 1486.121096, 3.637002, -723.633064, 23.672007
20.884000, 1485.811164, 3.458272, -723.456039, 23.673508
20.885000, 1485.148305, 3.076023, -723.077447, 23.700025
20.886000, 1487.008423, 4.147793, -724.138963, 23.557215
20.887000, 1486.465122, 3.834813, -723.828987, 23.567923
20.888000, 1486.050496, 3.595930, -723.592384, 23.574659
20.889000, 1485.629835, 3.353553, -723.352320, 23.589405
20.890000, 1485.501794, 3.279745, -723.279216, 23.588212
20.891000, 1485.285408, 3.154999, -723.155664, 23.582200
20.892000, 1479.508634, 359.845156, -719.843653, 24.604708
20.893000, 1478.940989, 359.521836, -719.517189, 24.628207
20.894000, 1478.143031, 359.067210, -719.058163, 24.654589
20.895000, 1478.180513, 359.085879, -719.077012, 25.060260
20.896000, 1480.650515, 0.500340, -720.501448, 24.853487
20.897000, 1483.666705, 2.241330, -722.237776, 24.583111
20.898000, 1483.708042, 2.264840, -722.261514, 24.579277
20.899000, 1483.301460, 2.033339, -722.027768, 24.598352
20.900000, 1482.724044, 1.704497, -721.695752, 24.619004
20.901000, 1482.322231, 1.472843, -721.464664, 24.634931
20.902000, 1481.861100, 1.205011, -721.199395, 24.651689
20.903000, 1481.396996, 0.935383, -720.932336, 24.674212
20.904000, 1480.920156, 0.658286, -720.657882, 24.691937
20.905000, 1452.517433, 344.060850, -704.058007, 27.909300
20.906000, 1447.913263, 341.332288, -701.328110, 28.378399
20.907000, 1448.100645, 341.443193, -701.440066, 28.344967
20.908000, 1455.821445, 346.018776, -706.009575, 27.591831
20.909000, 1449.692797, 342.385335, -702.384718, 28.185042
20.910000, 1450.802513, 343.049335, -703.042511, 28.064323
20.911000, 1450.766095, 343.028081, -703.021456, 28.054736
20.912000, 1485.361361, 3.206937, -723.207105, 24.713691
20.913000, 1487.287292, 4.325134, -724.316493, 24.519724
20.914000, 1485.457181, 3.265417, -723.265026, 24.624989
20.915000, 1498.730126, 10.863963, -730.865778, 23.518190
20.916000, 1499.131345, 11.094869, -731.094474, 23.477683
20.917000, 1500.413128, 11.832159, -731.824729, 23.360190
20.918000, 1461.676697, 349.449300, -709.448156, 26.966213
20.919000, 1460.963243, 349.034539, -709.029354, 27.029924
20.920000, 1461.220174, 349.183853, -709.180122, 27.004483
20.921000, 1455.982865, 346.109018, -706.100688, 27.498449
20.922000, 1486.999114, 4.141299, -724.132532, 23.547568
20.923000, 1486.680028, 3.957463, -723.950463, 23.555071
20.924000, 1486.222752, 3.694019, -723.689537, 23.557545
20.925000, 1485.948590, 3.536035, -723.533060, 23.563188
20.926000, 1485.444204, 3.245412, -723.245212, 23.580910
