angleout,pathlength,cylangleadvance,windingrot,anglein
40.300000, 1083.444014, 119.386238, -479.380566, 40.579215
40.400000, 1068.877214, 109.154257, -469.150529, 44.969641
40.500000, 1067.983998, 108.424528, -468.416630, 42.276745
40.600000, 1062.133873, 104.215006, -464.213970, 44.846663
40.700000, 1060.059643, 102.498922, -462.497780, 48.609479
40.800000, 1079.925511, 116.983632, -476.979965, 41.004412
40.900000, 1084.248961, 119.936275, -479.935946, 39.409132
41.000000, 1083.845243, 119.665762, -479.662805, 39.941124
41.100000, 1082.379642, 118.675010, -478.668905, 39.982674
41.200000, 1081.415673, 118.010375, -478.010615, 40.237658
41.300000, 1083.420839, 119.383667, -479.377970, 39.347581
41.400000, 1070.004912, 110.088140, -470.089289, 42.229922
41.500000, 1079.008960, 116.274823, -476.266730, 39.093049
41.600000, 1073.319620, 112.369245, -472.371401, 42.564861
41.700000, 1074.374421, 113.120213, -473.117316, 42.419638
41.800000, 1075.718583, 114.070688, -474.064052, 41.826568
41.900000, 1082.926280, 118.915422, -478.907010, 38.790589
42.000000, 1068.827439, 109.220594, -469.217511, 42.294346
42.100000, 1068.475074, 109.006940, -469.001781, 43.188559
42.200000, 1068.453352, 109.022101, -469.017089, 44.530308
42.300000, 1066.825340, 107.827480, -467.825289, 43.909264
42.400000, 1068.379570, 108.958351, -468.952720, 43.668320
42.500000, 1069.498570, 109.744431, -469.746427, 43.326162
42.600000, 1061.843983, 104.274114, -464.273651, 43.133576
42.700000, 1066.080130, 107.276856, -467.279940, 42.672621
42.800000, 1062.697010, 104.891815, -464.892750, 42.553521
42.900000, 1064.017777, 105.826617, -465.818629, 43.006077
43.000000, 1066.716282, 107.741608, -467.740236, 41.974081
43.100000, 1065.631210, 106.954217, -466.954453, 42.283965
43.200000, 1052.550505, 97.593173, -457.589046, 44.870770
43.300000, 1051.383953, 96.725342, -456.727539, 44.733957
43.400000, 1055.502758, 99.732935, -459.733298, 43.962968
43.500000, 1053.058342, 97.968718, -457.960998, 44.768187
43.600000, 1052.555584, 97.586477, -457.582413, 45.431947
43.700000, 1051.802857, 97.034372, -457.035582, 44.610889
43.800000, 1050.481595, 96.042483, -456.038071, 45.495719
43.900000, 1053.685906, 98.428741, -458.422167, 44.634946
44.000000, 1052.175598, 97.313281, -457.311823, 44.600599
44.100000, 1048.176606, 94.330106, -454.332233, 45.055210
44.200000, 1049.373970, 95.246332, -455.239714, 45.100576
44.300000, 1046.539469, 93.139961, -453.132684, 45.250210
44.400000, 1046.338314, 92.992434, -452.983735, 45.231703
44.500000, 1056.248329, 100.195129, -460.191086, 42.442766
44.600000, 1052.761811, 97.643582, -457.638974, 44.333424
44.700000, 1050.816629, 96.253694, -456.251331, 43.320825
44.800000, 1053.650800, 98.289895, -458.281979, 42.762179
44.900000, 1044.845260, 91.773586, -451.775201, 42.468131
45.000000, 1040.590253, 88.700881, -448.701146, 47.585141
45.100000, 1042.660532, 90.304935, -450.295653, 47.147399
45.200000, 1042.379653, 90.067027, -450.060032, 46.351183
45.300000, 1042.962612, 90.499519, -450.491945, 45.048806
45.400000, 1044.514197, 91.623967, -451.627022, 43.893134
45.500000, 1037.703564, 86.599418, -446.600605, 44.956990
45.600000, 1036.599175, 85.769409, -445.766540, 45.934212
45.700000, 1037.299175, 86.300354, -446.302620, 44.888751
45.800000, 1043.489626, 90.807708, -450.803115, 43.064153
45.900000, 1033.595903, 83.487211, -443.487500, 47.443427
46.000000, 1034.892394, 84.495987, -444.492355, 47.480800
46.100000, 1040.461962, 88.639153, -448.638819, 44.596379
46.200000, 1041.251026, 89.214742, -449.215879, 44.288565
46.300000, 1037.742098, 86.635120, -446.635965, 46.342951
46.400000, 1035.291263, 84.733536, -444.727638, 45.462992
46.500000, 1033.424591, 83.354599, -443.353601, 45.512194
46.600000, 1032.367093, 82.566234, -442.557592, 46.334914
46.700000, 1036.746827, 85.818700, -445.816310, 44.721458
46.800000, 1032.097500, 82.331140, -442.323243, 48.305080
46.900000, 1025.107202, 76.936839, -436.930626, 47.662269
47.000000, 1027.271933, 78.603183, -438.605993, 50.109695
47.100000, 1028.035418, 79.231364, -439.228169, 50.045673
47.200000, 1027.493627, 78.786075, -438.787129, 50.016688
47.300000, 1029.189406, 80.134323, -440.127396, 47.758067
47.400000, 1027.702262, 78.956479, -438.955903, 49.953646
47.500000, 1019.221165, 72.221335, -432.213534, 48.969289
47.600000, 1021.905246, 74.285046, -434.279255, 52.120949
47.700000, 1018.632502, 71.768873, -431.762174, 49.281686
47.800000, 1018.105855, 71.342164, -431.339540, 49.152981
47.900000, 1018.047761, 71.294770, -431.292598, 49.113422
48.000000, 1020.358338, 72.968935, -432.968389, 52.351331
48.100000, 1026.840619, 78.260831, -438.261020, 48.177344
48.200000, 1014.323963, 68.259482, -428.261391, 50.847472
48.300000, 1017.484413, 70.822569, -430.824918, 49.197360
48.400000, 1017.625749, 70.936456, -430.937709, 49.139135
48.500000, 1016.627980, 70.148525, -430.145923, 49.970853
48.600000, 1017.333776, 70.716326, -430.719209, 49.883616
48.700000, 1016.438662, 69.996508, -429.992430, 49.825900
48.800000, 1020.871232, 73.553530, -433.554717, 48.905700
48.900000, 1016.623739, 70.249818, -430.248198, 52.198220
49.000000, 1009.913434, 64.737020, -424.732522, 48.786817
49.100000, 1016.359835, 70.110342, -430.107369, 53.369541
49.200000, 1015.175019, 69.065039, -429.059260, 53.599264
49.300000, 1014.108040, 68.125046, -428.128093, 52.114156
49.400000, 1012.053569, 66.361743, -426.356847, 51.573727
49.500000, 1012.183101, 66.532146, -426.525621, 48.421056
49.600000, 1011.913881, 66.091757, -426.089436, 56.145704
49.700000, 1011.827403, 66.009334, -426.007800, 56.237537
49.800000, 1018.522023, 71.883380, -431.875583, 51.255287
49.900000, 1015.479751, 69.266026, -429.258324, 51.024233
50.000000, 1010.455244, 65.112077, -425.111217, 50.770620
50.100000, 1007.110204, 62.304905, -422.302107, 52.618097
50.200000, 1007.017740, 62.226804, -422.223246, 52.266485
50.300000, 1012.456408, 66.771901, -426.763074, 49.814542
50.400000, 1011.473202, 65.968410, -425.967267, 49.827446
50.500000, 1013.057769, 67.242562, -427.237059, 49.340413
50.600000, 1009.006871, 63.945145, -423.938422, 50.141570
50.700000, 1005.319427, 60.711387, -420.710608, 47.083839
50.800000, 1004.953837, 60.459442, -420.461076, 55.385205
50.900000, 1005.157069, 60.649774, -420.649584, 55.460479
51.000000, 1006.862797, 62.150961, -422.146666, 53.255323
51.100000, 1007.049181, 62.275131, -422.272043, 52.185752
51.200000, 1010.117350, 64.857241, -424.853909, 50.513337
51.300000, 1007.049922, 62.280476, -422.277440, 52.702634
51.400000, 1003.516653, 59.305507, -419.298922, 52.159447
51.500000, 1002.974411, 58.825333, -418.817663, 54.017076
51.600000, 1002.102338, 58.082981, -418.082394, 52.400643
51.700000, 1003.718117, 59.518038, -419.513511, 52.944925
51.800000, 1008.803607, 63.744260, -423.739455, 51.044291
51.900000, 1009.394214, 64.240941, -424.231656, 50.977233
52.000000, 1004.007056, 59.616750, -419.613181, 53.918680
52.100000, 1008.161625, 63.206740, -423.207059, 51.114036
52.200000, 1007.202077, 62.407743, -422.405945, 51.171599
52.300000, 1011.534868, 65.981329, -425.980062, 50.069600
52.400000, 1004.953635, 60.463878, -420.465470, 50.442861
52.500000, 998.017032, 54.486192, -414.483454, 53.184689
52.600000, 996.798490, 53.408910, -413.403133, 54.819588
52.700000, 997.062729, 53.653142, -413.645027, 54.513909
52.800000, 996.704999, 53.327927, -413.322923, 54.528220
52.900000, 1001.482773, 57.493627, -417.494756, 51.864567
53.000000, 999.746023, 56.017986, -416.012195, 53.478058
53.100000, 999.081712, 55.417155, -415.417099, 52.362497
53.200000, 996.421456, 53.032572, -413.030381, 51.195432
53.300000, 997.332015, 53.795376, -413.785964, 50.878240
53.400000, 996.704869, 53.270372, -413.265916, 50.901093
53.500000, 995.291696, 52.035910, -412.034698, 55.553184
53.600000, 996.495722, 53.128527, -413.125422, 54.546056
53.700000, 998.461488, 54.909068, -414.910423, 54.486470
53.800000, 996.451743, 53.086132, -413.083431, 54.450226
53.900000, 991.285744, 48.391167, -408.383469, 57.325045
54.000000, 996.186732, 52.897143, -412.896243, 52.855926
54.100000, 990.218203, 47.654148, -407.653480, 54.865503
54.200000, 989.621736, 47.112529, -407.114151, 55.044264
54.300000, 997.666024, 54.233399, -414.228209, 55.199087
54.400000, 997.409916, 54.002440, -413.995017, 54.879700
54.500000, 989.646259, 46.751933, -406.750061, 58.233313
54.600000, 999.417020, 55.571776, -415.570243, 51.715451
54.700000, 992.229264, 49.293596, -409.291086, 56.062291
54.800000, 992.775954, 49.800257, -409.802644, 55.978136
54.900000, 992.269577, 49.331644, -409.329503, 55.982952
55.000000, 991.757490, 48.846845, -408.840006, 57.413473
55.100000, 992.649498, 49.684308, -409.685580, 56.427068
55.200000, 991.637985, 48.730086, -408.722122, 57.340534
55.300000, 984.350589, 41.849871, -401.851043, 58.091204
55.400000, 991.726449, 48.824157, -408.817100, 56.835278
55.500000, 991.497269, 48.608111, -408.598976, 56.499291
55.600000, 990.879006, 48.003061, -407.999069, 57.923948
55.700000, 990.146182, 47.274142, -407.277116, 57.944114
55.800000, 993.561748, 50.612214, -410.608209, 57.059137
55.900000, 989.881669, 47.036080, -407.036964, 56.845428
56.000000, 997.564198, 53.952851, -413.944951, 52.421483
56.100000, 988.151315, 45.496992, -405.492000, 56.616416
56.200000, 986.587139, 44.004781, -404.001565, 57.431438
